gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,compartment,contrast
CALM2,9.000694953487701e-27,0.12036883408602694,0.811,0.658,2.074030138132171e-22,endothelial,cirrhotic_vs_healthy_cell_level
PHB2,9.426619863013166e-27,0.423777787059488,0.438,0.32,2.172176015034124e-22,endothelial,cirrhotic_vs_healthy_cell_level
FHL3,9.477151859107718e-27,0.9723436484095576,0.132,0.059,2.1838201028941916e-22,endothelial,cirrhotic_vs_healthy_cell_level
XIAP,1.0199216814286651e-26,-0.9215245632516422,0.187,0.275,2.3502055305160733e-22,endothelial,cirrhotic_vs_healthy_cell_level
TXNL4A,1.0337161027583929e-26,0.49009476740501057,0.295,0.187,2.381992015586165e-22,endothelial,cirrhotic_vs_healthy_cell_level
ANXA2R,1.1588265914684218e-26,0.6798674818339678,0.206,0.116,2.6702841147206844e-22,endothelial,cirrhotic_vs_healthy_cell_level
ATF3,1.2102252686105458e-26,-0.8262090669591642,0.26,0.349,2.788722086459281e-22,endothelial,cirrhotic_vs_healthy_cell_level
POLE4,1.2112426985748163e-26,0.4793188575168167,0.443,0.332,2.7910665503259493e-22,endothelial,cirrhotic_vs_healthy_cell_level
KCTD12,2.2131226717237623e-26,0.36902254263952294,0.328,0.216,5.099698572453066e-22,endothelial,cirrhotic_vs_healthy_cell_level
KRT222,2.2761099249020216e-26,1.48728522252578,0.103,0.04,5.244840099951728e-22,endothelial,cirrhotic_vs_healthy_cell_level
POMP,2.3020685513687104e-26,-0.32279167779828954,0.795,0.793,5.30465656291892e-22,endothelial,cirrhotic_vs_healthy_cell_level
ST3GAL4,2.3170866555260098e-26,-1.279381456764466,0.077,0.145,5.339262780328584e-22,endothelial,cirrhotic_vs_healthy_cell_level
CDC42BPA,3.668008427307801e-26,-0.9565646878463593,0.166,0.25,8.452191819045367e-22,endothelial,cirrhotic_vs_healthy_cell_level
KDR,5.619021025067043e-26,-0.7311578546908281,0.405,0.481,1.2947910148061986e-21,endothelial,cirrhotic_vs_healthy_cell_level
CD93,5.898932738778837e-26,0.33123424235238896,0.567,0.439,1.3592910709968073e-21,endothelial,cirrhotic_vs_healthy_cell_level
PDCD5,6.328675012236807e-26,0.40696552527840935,0.448,0.334,1.4583165830697274e-21,endothelial,cirrhotic_vs_healthy_cell_level
PMAIP1,8.040409366288666e-26,-1.466159244347549,0.098,0.17,1.8527515302738974e-21,endothelial,cirrhotic_vs_healthy_cell_level
RPL21,9.492968066837134e-26,0.12206036834324419,0.997,0.993,2.187464631641281e-21,endothelial,cirrhotic_vs_healthy_cell_level
SNHG19,9.716845531782814e-26,0.8567139255965688,0.141,0.068,2.2390527158887136e-21,endothelial,cirrhotic_vs_healthy_cell_level
SLC1A5,9.845079316545354e-26,0.8126233095841602,0.167,0.087,2.2686016269115458e-21,endothelial,cirrhotic_vs_healthy_cell_level
DDIT4,1.145964873387e-25,0.4582178924691025,0.632,0.528,2.640646857745664e-21,endothelial,cirrhotic_vs_healthy_cell_level
ITGA5,1.2672171953813887e-25,0.4484389734370483,0.351,0.239,2.9200485833173338e-21,endothelial,cirrhotic_vs_healthy_cell_level
CALM1,1.2938775813113465e-25,-0.21160389976791638,0.901,0.872,2.9814821106157355e-21,endothelial,cirrhotic_vs_healthy_cell_level
PDK4,1.3014015526631647e-25,-0.6162985660758308,0.356,0.45,2.9988195978017303e-21,endothelial,cirrhotic_vs_healthy_cell_level
MT-CO2,1.6184514768283944e-25,0.2011715794169131,0.998,0.992,3.729397738055669e-21,endothelial,cirrhotic_vs_healthy_cell_level
SRSF4,1.9927718271308442e-25,-0.6988524223851412,0.366,0.446,4.591944121257604e-21,endothelial,cirrhotic_vs_healthy_cell_level
CFH,2.2840635306909973e-25,0.666737728160934,0.215,0.124,5.263167593771265e-21,endothelial,cirrhotic_vs_healthy_cell_level
PROS1,2.3498068129924323e-25,-0.8420672808632624,0.186,0.271,5.414659839178462e-21,endothelial,cirrhotic_vs_healthy_cell_level
SRSF5,2.3994144266642564e-25,-0.42081208077649945,0.696,0.722,5.528970663362446e-21,endothelial,cirrhotic_vs_healthy_cell_level
C1QBP,2.4365637924768117e-25,0.3801136178669432,0.465,0.345,5.614573947004317e-21,endothelial,cirrhotic_vs_healthy_cell_level
C7orf50,2.6745260716842504e-25,0.5069445379989577,0.246,0.15,6.162910426982018e-21,endothelial,cirrhotic_vs_healthy_cell_level
WBP5,2.6867341135130036e-25,-0.5823040772710378,0.513,0.56,6.1910414177680145e-21,endothelial,cirrhotic_vs_healthy_cell_level
HRAS,2.739975491926808e-25,0.8870263705727628,0.163,0.084,6.313725526046943e-21,endothelial,cirrhotic_vs_healthy_cell_level
KIAA0196,3.3393611372752856e-25,-1.5571877651603325,0.053,0.112,7.69488986862344e-21,endothelial,cirrhotic_vs_healthy_cell_level
LDOC1,3.5505169361123775e-25,1.0900630080303055,0.114,0.049,8.181456175883752e-21,endothelial,cirrhotic_vs_healthy_cell_level
NAA10,3.8006803065624333e-25,0.3574467777210656,0.45,0.33,8.757907630411815e-21,endothelial,cirrhotic_vs_healthy_cell_level
EFHD2,6.574005364040908e-25,0.3210993530899704,0.193,0.106,1.5148480560359466e-20,endothelial,cirrhotic_vs_healthy_cell_level
EML1,6.88170836975614e-25,-0.9614998672317001,0.105,0.18,1.5857520596429073e-20,endothelial,cirrhotic_vs_healthy_cell_level
LGALS8,7.504461243168528e-25,-0.9025025297171468,0.166,0.248,1.7292530042633237e-20,endothelial,cirrhotic_vs_healthy_cell_level
MYO1F,8.124138080681725e-25,0.3286784909456354,0.212,0.123,1.87204513793149e-20,endothelial,cirrhotic_vs_healthy_cell_level
COQ10B,8.778417424058215e-25,-1.0965927905808737,0.124,0.202,2.0228107270257345e-20,endothelial,cirrhotic_vs_healthy_cell_level
CCL4L2,9.086535592397337e-25,-1.362372957884518,0.198,0.285,2.0938103965561184e-20,endothelial,cirrhotic_vs_healthy_cell_level
TAX1BP1,9.2586026052702e-25,-0.6805454355472296,0.348,0.428,2.1334597983324123e-20,endothelial,cirrhotic_vs_healthy_cell_level
BZW2,9.302784287203888e-25,0.6755791189487557,0.169,0.09,2.143640583300392e-20,endothelial,cirrhotic_vs_healthy_cell_level
IGHG1,9.349362501559442e-25,3.3610285749946254,0.202,0.117,2.1543736012343423e-20,endothelial,cirrhotic_vs_healthy_cell_level
COX20,1.061859481346892e-24,0.5192310232370968,0.282,0.182,2.446842802867643e-20,endothelial,cirrhotic_vs_healthy_cell_level
PSMB8,1.0727829954439575e-24,0.32203347805127314,0.637,0.522,2.4720138564015112e-20,endothelial,cirrhotic_vs_healthy_cell_level
SMDT1,1.1024171240333138e-24,0.2974711600009414,0.551,0.431,2.540299778909965e-20,endothelial,cirrhotic_vs_healthy_cell_level
PLEC,1.527129685560962e-24,0.5434991804296893,0.286,0.186,3.518964934438125e-20,endothelial,cirrhotic_vs_healthy_cell_level
DUSP6,1.53258543601474e-24,0.29761297593414726,0.547,0.425,3.5315366202087654e-20,endothelial,cirrhotic_vs_healthy_cell_level
TSPAN13,1.5512580857948596e-24,0.5084136969357864,0.274,0.173,3.574564007097095e-20,endothelial,cirrhotic_vs_healthy_cell_level
CD52,1.719889443829079e-24,0.1885399670059924,0.298,0.19,3.9631412454153474e-20,endothelial,cirrhotic_vs_healthy_cell_level
SEPN1,2.041204495972915e-24,0.634956499880185,0.329,0.228,4.703547520070388e-20,endothelial,cirrhotic_vs_healthy_cell_level
SNAP23,2.2748059191591726e-24,-0.8223576324709853,0.22,0.305,5.2418352795184813e-20,endothelial,cirrhotic_vs_healthy_cell_level
TLR4,2.6958075155360274e-24,-1.1434179018576052,0.094,0.164,6.211949258049668e-20,endothelial,cirrhotic_vs_healthy_cell_level
KCNN3,2.9134554973914065e-24,0.5612209003009747,0.211,0.122,6.713475502639018e-20,endothelial,cirrhotic_vs_healthy_cell_level
RAN,2.975207862473561e-24,0.26732157475770013,0.66,0.555,6.855771477497826e-20,endothelial,cirrhotic_vs_healthy_cell_level
CD46,3.106278777143656e-24,-0.723902958711721,0.273,0.358,7.157798186172126e-20,endothelial,cirrhotic_vs_healthy_cell_level
EHD2,3.1916179352182083e-24,0.8389885826352128,0.21,0.125,7.354445208123318e-20,endothelial,cirrhotic_vs_healthy_cell_level
CRK,3.34616204463377e-24,-0.6762547074371554,0.284,0.369,7.710561199449597e-20,endothelial,cirrhotic_vs_healthy_cell_level
LIMCH1,4.1112773213421125e-24,-0.6153643990433189,0.339,0.422,9.47361633156863e-20,endothelial,cirrhotic_vs_healthy_cell_level
NDUFB2,4.442228958514138e-24,0.2127134159165711,0.751,0.645,1.0236228189104128e-19,endothelial,cirrhotic_vs_healthy_cell_level
COX6A1,4.575425974445058e-24,0.21960792723150147,0.822,0.723,1.0543154072913748e-19,endothelial,cirrhotic_vs_healthy_cell_level
LXN,4.751153605522965e-24,0.6856466952868492,0.309,0.212,1.0948083253206567e-19,endothelial,cirrhotic_vs_healthy_cell_level
C5orf15,4.885409539334216e-24,-1.1818863382840818,0.078,0.145,1.1257449201487835e-19,endothelial,cirrhotic_vs_healthy_cell_level
SRSF9,5.20075922467368e-24,0.30241235737866917,0.528,0.41,1.198410948141556e-19,endothelial,cirrhotic_vs_healthy_cell_level
A2M,5.464059066217262e-24,0.2997387672076286,0.815,0.734,1.2590831306284436e-19,endothelial,cirrhotic_vs_healthy_cell_level
LITAF,5.788130356107287e-24,-0.8582695473376427,0.291,0.373,1.333758877957802e-19,endothelial,cirrhotic_vs_healthy_cell_level
TRIM2,5.8690201774790875e-24,-1.307656000394926,0.051,0.108,1.352398319496506e-19,endothelial,cirrhotic_vs_healthy_cell_level
CMTM8,5.905308924471303e-24,-0.7946024820279315,0.182,0.264,1.3607603354659225e-19,endothelial,cirrhotic_vs_healthy_cell_level
POLR1D,6.4886681806145514e-24,0.34791327276179723,0.488,0.369,1.495183808859011e-19,endothelial,cirrhotic_vs_healthy_cell_level
MESDC1,6.647323091647078e-24,-0.836924853664479,0.183,0.267,1.5317426600082361e-19,endothelial,cirrhotic_vs_healthy_cell_level
ATP1B1,6.90851000948554e-24,-1.275358149397075,0.088,0.155,1.591927961485753e-19,endothelial,cirrhotic_vs_healthy_cell_level
RBM5,6.993597310565377e-24,-0.8849969392696398,0.206,0.289,1.6115346282735799e-19,endothelial,cirrhotic_vs_healthy_cell_level
NEDD8,7.064130624798099e-24,0.22010856635744402,0.763,0.648,1.6277876198722259e-19,endothelial,cirrhotic_vs_healthy_cell_level
SHC1,8.681472516562212e-24,0.5147190229487599,0.347,0.243,2.0004717119914304e-19,endothelial,cirrhotic_vs_healthy_cell_level
DYNLT3,9.08220160918338e-24,-0.9238210735852413,0.139,0.218,2.0928117168041262e-19,endothelial,cirrhotic_vs_healthy_cell_level
RNF11,9.142078796958028e-24,-0.8463048996492705,0.19,0.273,2.1066092171830384e-19,endothelial,cirrhotic_vs_healthy_cell_level
CPED1,1.0232171092077037e-23,-1.3116343866912041,0.062,0.122,2.357799184747312e-19,endothelial,cirrhotic_vs_healthy_cell_level
RAMP2,1.1184625141477193e-23,0.25237396670354073,0.867,0.782,2.57727317135059e-19,endothelial,cirrhotic_vs_healthy_cell_level
BCAP31,1.1295805434834984e-23,0.31645257343038535,0.611,0.497,2.6028924463490255e-19,endothelial,cirrhotic_vs_healthy_cell_level
MIR4435-2HG,1.146012269651366e-23,0.545624084107142,0.231,0.142,2.640756072957643e-19,endothelial,cirrhotic_vs_healthy_cell_level
TMEM39B,1.3968283255129876e-23,0.8858672517695105,0.159,0.084,3.218711510479577e-19,endothelial,cirrhotic_vs_healthy_cell_level
C6orf62,1.4379911639634418e-23,-0.7035919362054325,0.327,0.412,3.313563039120959e-19,endothelial,cirrhotic_vs_healthy_cell_level
EIF4G3,1.4599174764229312e-23,-0.8794454019079101,0.157,0.236,3.3640878409213603e-19,endothelial,cirrhotic_vs_healthy_cell_level
UBA52,1.6159002455301128e-23,0.12331677805887242,0.988,0.963,3.723518935775039e-19,endothelial,cirrhotic_vs_healthy_cell_level
